date,cust_email,cust_location,product_id,product_quantity
2020-04-02,bruz@msn.com,93954,8893TOOZH4YL,1
2020-04-02,clyss@gmail.com,71049,JHIWX6M35PHJ,2
2020-04-02,clyss@gmail.com,71049,IO9M3YUOK4T8,1
2020-04-02,tych@gmail.com,12685,YUY42GTFLYGM,1
2020-04-03,stre@gmail.com,18533,16HQNVNMQAOS,1
2020-04-03,stre@gmail.com,18533,OLCJZ7Z5DSJQ,2
2020-04-03,stre@gmail.com,18533,WUAQP76U5W3J,1
2020-04-03,draeb@aol.com,36040,UYXBCCD7WVLV,3
2020-04-03,draeb@aol.com,36040,QVGVQ8F89107,2
2020-04-03,draeb@aol.com,36040,TNRH08B69E67,1
2020-04-03,draeb@aol.com,36040,380C2KDKRIRO,1
2020-04-03,draeb@aol.com,36040,K4VS4MUYMK6D,1
2020-04-03,draeb@aol.com,36040,IGKX8FRP4NS6,1
2020-04-03,clui@hotmail.com,56778,EFJUXKACL0QM,1
2020-04-03,bluiss@gmail.com,44447,RJTUO5N7IS2W,1
2020-04-03,bluiss@gmail.com,44447,3GLTSTKJ3RJ4,2
2020-04-03,spia@icloud.com,44969,NEAXTTV9VKVE,1
2020-04-03,spia@icloud.com,44969,XFS4U13MUF34,4
2020-04-03,noo@icloud.com,81232,DG87PH1QZ1WF,1
2020-04-03,noo@icloud.com,81232,X63WVFQWC3QY,4
2020-04-03,noo@icloud.com,81232,KTX4OCOZO34E,1
2020-04-03,noo@icloud.com,81232,FBPQELCZTGKK,2
2020-04-03,yeo@outlook.com,75650,93G2PDDH0LWI,1
2020-04-03,crou@hotmail.com,03107,5IL3BTYI0G75,2
2020-04-03,crou@hotmail.com,03107,CPBNZM5JB3UL,1
2020-04-03,tih@gmail.com,45549,WDE2EHQSMKCI,2
2020-04-03,tih@gmail.com,45549,6W59XI06RBO3,1
2020-04-04,fev@hotmail.com,06002,IXHU3QR58XOV,1
2020-04-04,fev@hotmail.com,06002,JX65GHV1LTHY,1
2020-04-04,grab@hotmail.com,37876,Z4R3BRGCF27T,1
2020-04-04,grab@hotmail.com,37876,V7RIZ6TLXIM8,1
2020-04-04,grab@hotmail.com,37876,VRVMSZATSZL6,1
2020-04-04,pesp@outlook.com,97860,K75EAGYHWDBV,1
2020-04-04,hoin@hotmail.com,50886,TJVGDXZXKROL,3
2020-04-04,hoin@hotmail.com,50886,DK2KVDMUIQB0,1
2020-04-04,hoin@hotmail.com,50886,X4K0JNEM82FR,1
2020-04-04,toy@yahoo.com,06515,HL5BBVLWMLPE,2
2020-04-04,spei@msn.com,02312,ISQQFAHL6TQI,1
2020-04-04,spei@msn.com,02312,W4ADFX84H5DZ,1
2020-04-05,la@aol.com,40373,45Q06NQJOOYA,1
2020-04-05,la@aol.com,40373,FTIAG8EHRVLV,2
2020-04-05,lih@gmail.com,50886,3WZ15KZ94HJA,3
2020-04-05,lih@gmail.com,50886,QZOPZBIW1D1X,1
2020-04-05,lih@gmail.com,50886,41BOZ68XSDNV,2
2020-04-05,fiaz@msn.com,78906,X53VLX9MEPG4,1
2020-04-05,crui@icloud.com,86096,TQSXLLWOYTYQ,1
2020-04-05,hie@gmail.com,83921,MTZX6GOJUVFI,2
2020-04-05,hie@gmail.com,83921,YZDPC9U57WVA,3
2020-04-05,pliv@gmail.com,41531,W1XT4SBA469J,3
2020-04-05,zoap@hotmail.com,99934,IHZ42EJ5NAMV,2
2020-04-05,zoap@hotmail.com,99934,2HW70BWNL6IT,1
2020-04-05,stromp@gmail.com,90098,38AZEWJ1AK43,2
2020-04-05,stromp@gmail.com,90098,PMXOJX31BSDK,4
2020-04-05,weot@gmail.com,98864,K1CHW214MKSQ,5
2020-04-05,weot@gmail.com,98864,BGSDS533JLR2,1
2020-04-05,weot@gmail.com,98864,5NW3WTXEPCDN,1
2020-04-05,weot@gmail.com,98864,OZLPTZ6YHEL5,1
2020-04-05,weot@gmail.com,98864,UD0XQBQHK3P9,4
2020-04-05,joit@hotmail.com,33292,543WK1D8WSBS,5
2020-04-05,joit@hotmail.com,33292,R230DLOAXZWH,2
2020-04-05,joit@hotmail.com,33292,WDO9EJI2YMXE,1
2020-04-05,heu@gmail.com,46186,M3O1CRSQ78TW,2
2020-04-05,heu@gmail.com,46186,QB54BGFE7R8M,2
2020-04-05,heu@gmail.com,46186,F1MYS51LXXZG,1
2020-04-05,heu@gmail.com,46186,I1VTKHTHNNU6,2
2020-04-05,daoh@live.com,93954,W5KQZWVAE63F,1
2020-04-05,cruss@gmail.com,54933,4PP93S5L0UZF,4
2020-04-05,spash@yahoo.com,86582,YUTBK50T3BK4,1
2020-04-05,dao@hotmail.com,86921,V38337HFODYD,2
2020-04-05,dao@hotmail.com,86921,3JXHT391YIUT,1
2020-04-05,fuont@live.com,51996,6IEUQNIOH31B,3
2020-04-05,fuont@live.com,51996,TZV0IAYFOU0S,2
2020-04-05,lant@live.com,90243,53KSH8FF0KE2,1
2020-04-05,fler@live.com,50623,776UEJLXO207,1
2020-04-06,craong@aol.com,36180,V4SHYPQ6QYBA,1
2020-04-06,strynd@hotmail.com,22581,QKJTIIEFI7GM,1
2020-04-06,riu@yahoo.com,65140,HJFLB6BS45MP,6
2020-04-06,vyss@outlook.com,86787,SU4ML4CG8O35,1
2020-04-06,vyss@outlook.com,86787,8RZ7FR616MX7,1
2020-04-06,vyss@outlook.com,86787,K9XFI0LC1SP0,1
2020-04-06,skuch@mail.com,18334,4Z6K8YWIHZQM,1
2020-04-06,preuh@mail.com,31653,N17264EPGPNE,1
2020-04-06,preuh@mail.com,31653,JCNPPW4XFYI0,4
2020-04-06,preuh@mail.com,31653,46ODMET90FH2,1
2020-04-06,jia@mail.com,26879,F6VNTODETRPZ,3
2020-04-06,smiw@gmail.com,74980,UF03V3VVKAVM,1
2020-04-06,smiw@gmail.com,74980,NGPH3QUOC3NE,2
2020-04-06,smiw@gmail.com,74980,C2WK4BYEF2UN,2
2020-04-06,frio@hotmail.com,65144,FE4ETHOWVV61,1
2020-04-06,frio@hotmail.com,65144,8W2P5ZNNRKUL,2
2020-04-06,got@gmail.com,27040,1H480ZR2JDN7,1
2020-04-06,got@gmail.com,27040,FZSVFMDQM6R2,4
2020-04-06,stai@gmail.com,71062,CY8W1XNIJMEN,3
2020-04-06,stai@gmail.com,71062,UPFKJ56NOWB1,4
2020-04-06,geo@yahoo.com,11439,ENOQPQDW4U94,2
2020-04-06,geo@yahoo.com,11439,S86ZK01ACI1W,1
2020-04-06,geo@yahoo.com,11439,9SMTC1AZR1UZ,1
2020-04-06,chub@gmail.com,72518,OOBYZLKIFU0T,1
2020-04-06,fea@outlook.com,59671,BEXVYHGB6ZF2,1
2020-04-06,fea@outlook.com,59671,BD51K3VUF22R,1
2020-04-06,fea@outlook.com,59671,4246RPBNGI4X,2
2020-04-06,pia@gmail.com,13428,AT1UCDW2JTQ6,1
2020-04-06,joi@mail.com,39874,C7XMSQPYXXUW,2
2020-04-06,joi@mail.com,39874,O7LOKBTU7GUX,4
2020-04-06,feef@live.com,53478,DPNPMLMTU9X5,1
2020-04-07,hiaf@gmail.com,17136,2MM32TS1Z2CO,1
2020-04-07,cly@msn.com,94890,4VIRPNSPUAK3,5
2020-04-07,cly@msn.com,94890,FMOUVMCPB6L9,1
2020-04-07,koa@live.com,43397,79SGI8JWJWTU,1
2020-04-07,streost@aol.com,26879,LXW7BLGJ5UO7,1
2020-04-07,streost@aol.com,26879,B35K1JECK7LC,3
2020-04-07,shyw@msn.com,05627,P5AETELR3343,1
2020-04-07,shyw@msn.com,05627,ILS47PUCO12O,1
2020-04-07,shyw@msn.com,05627,91AZ469V2SKP,2
2020-04-07,shyw@msn.com,05627,068NSIIBNAAR,1
2020-04-07,ploi@yahoo.com,19698,LW407HP8Q1X4,2
2020-04-07,ge@live.com,91537,RW6TGSVL07H7,2
2020-04-07,ge@live.com,91537,QBBXBSAFX8DS,1
2020-04-07,grei@mail.com,45322,HXU7ZHT10W7S,1
2020-04-07,boipt@mail.com,88262,PO247XH54Q9Y,3
2020-04-07,boipt@mail.com,88262,UIST6MSJEVPE,1
2020-04-07,boipt@mail.com,88262,REYWC3L95FB3,1
2020-04-07,skoit@gmail.com,40611,PPVP93VZP835,2
2020-04-07,fooy@gmail.com,14454,8J585AT4NX2L,4
2020-04-07,fooy@gmail.com,14454,UU8LA3GIPYLE,1
2020-04-07,skee@gmail.com,29853,K41TRXQT6J88,1
2020-04-07,breest@msn.com,63319,A4HXUA0ZV33S,5
2020-04-07,skyt@gmail.com,45385,G69DFGUA9F15,2
2020-04-07,skyt@gmail.com,45385,2OHF0FWWPVZJ,3
2020-04-07,shuw@yahoo.com,94158,A4DYJNJHQFAL,2
2020-04-07,moid@outlook.com,32816,B503SLVBRXNN,5
2020-04-07,fru@mail.com,55820,8W5DL4EMG36O,1
2020-04-07,fru@mail.com,55820,ZIMIX6YEA8CS,1
2020-04-08,slot@gmail.com,39583,UER55OCXJCEO,2
2020-04-08,pryn@yahoo.com,48816,FPV6G4YGTWOF,2
2020-04-08,pryn@yahoo.com,48816,F7LCC0J9A3AQ,1
2020-04-08,pryn@yahoo.com,48816,4QZ1MIZLLEJJ,1
2020-04-08,she@aol.com,51979,43VOF68AG4C9,1
2020-04-08,she@aol.com,51979,H4QAUZ9K99DQ,3
2020-04-08,si@gmail.com,85380,2NF18W3GJXOF,1
2020-04-08,goep@yahoo.com,37811,IOWV5V0L2P4U,2
2020-04-08,dro@yahoo.com,40373,9D947K3RDH1I,1
2020-04-08,dro@yahoo.com,40373,RDGDOJTIM6FQ,1
2020-04-08,bont@hotmail.com,96928,SMHVZVKUXP0C,2
2020-04-08,bont@hotmail.com,96928,FDHLL8MG7P7X,1
2020-04-08,bruist@outlook.com,84887,HRSOH035MXMR,1
2020-04-08,bruist@outlook.com,84887,E2RLDOSMXVFI,2
2020-04-08,sheum@hotmail.com,56339,GGD1UYX2PCBX,2
2020-04-08,sheum@hotmail.com,56339,1BY36RAJQ0X4,1
2020-04-08,sheum@hotmail.com,56339,9FOXOZWUJR2P,6
2020-04-08,sheum@hotmail.com,56339,SSR74CJWZP2M,2
2020-04-08,stysk@gmail.com,22800,0VIFVU1X7NZ0,1
2020-04-08,stysk@gmail.com,22800,OA6FEV831D80,1
2020-04-08,bloa@gmail.com,04139,LGPTNHWSANMT,1
2020-04-08,bloa@gmail.com,04139,KC0OLL89VJ2X,2
2020-04-08,cheup@inbox.com,51649,P4RV8E64I6JG,3
2020-04-08,cheup@inbox.com,51649,XZG9TT60BKSJ,2
2020-04-08,griu@yahoo.com,54812,7XQ74H5WVHVB,1
2020-04-08,griu@yahoo.com,54812,WQ5NQ2P494PA,1
2020-04-08,staa@gmail.com,79005,9ITLOEBV5IZ6,1
2020-04-08,blaay@icloud.com,62467,YCLOL6BR6UQ8,1
2020-04-08,blaay@icloud.com,62467,IEVCHKOPHKZG,1
2020-04-08,blaay@icloud.com,62467,1JGNMJLADPOT,3
2020-04-08,mai@gmail.com,26803,9IWK6OJHG8JX,1
2020-04-09,clao@inbox.com,91106,OSKCQO0A0WO8,1
2020-04-09,clao@inbox.com,91106,6V5BU55E229O,1
2020-04-09,ti@outlook.com,53478,A3PF3B3W0VQM,2
2020-04-09,ti@outlook.com,53478,R5YV6LPGPH53,2
2020-04-09,ti@outlook.com,53478,EIQ9SM1N74CV,2
2020-04-09,ti@outlook.com,53478,IWEQ8ZBL34V0,3
2020-04-09,ti@outlook.com,53478,3ODPLKTQWDIE,2
2020-04-09,koa@outlook.com,91537,KKLFH9V3VV4J,2
2020-04-09,bleo@aol.com,52323,Q9VB33JF0NQB,4
2020-04-09,bleo@aol.com,52323,5BZL28FQ331U,1
2020-04-09,bleo@aol.com,52323,A4D8CCIEMOW5,1
2020-04-09,shou@gmail.com,94589,IRPGYW9JIP16,1
2020-04-09,di@icloud.com,25565,CCI33HRJ6E2T,2
2020-04-09,di@icloud.com,25565,HQC4P8YW3YMG,1
2020-04-09,graont@mail.com,26879,AP07KTIQKNL0,1
2020-04-09,graont@mail.com,26879,QOI3OISNYHLN,1
2020-04-09,droect@msn.com,13828,ZDE3GDTPV7MA,1
2020-04-09,droect@msn.com,13828,MWYGPZEF1A15,1
2020-04-09,droect@msn.com,13828,1UBII9F1DTEH,4
2020-04-09,snesh@yahoo.com,61232,5HANSCSB207P,1
2020-04-09,snesh@yahoo.com,61232,Y2LJB1NXJTMV,3
2020-04-09,snesh@yahoo.com,61232,FEPKBWOGQEJ0,2
2020-04-09,snesh@yahoo.com,61232,G7KOAXFIE0JB,1
2020-04-10,clo@hotmail.com,17136,Q5OTKUP352MK,4
2020-04-10,crua@yahoo.com,30952,QJIPQI2CRTWC,4
2020-04-10,spie@outlook.com,70474,W0HREOZH29A4,1
2020-04-10,blil@live.com,32812,X1HWDH0INONJ,3
2020-04-10,wiush@live.com,60679,Z89NA3RI5VKP,1
2020-04-10,glaash@yahoo.com,13544,ZG955QLHN2DH,1
2020-04-10,leo@msn.com,36040,UL9HW8IHPN9A,5
2020-04-10,leo@msn.com,36040,KFPI0UL5JH2V,2
2020-04-10,daunt@gmail.com,00054,LHMH1DJNMGSC,1
2020-04-10,seink@gmail.com,58793,1TSXGIZWMFMX,1
2020-04-10,blust@icloud.com,45288,GTJV6IN1HUC5,2
2020-04-10,blust@icloud.com,45288,495YQMOXR80R,4
2020-04-10,blust@icloud.com,45288,374OLLDVYH7L,1
2020-04-10,strand@yahoo.com,46159,APSQGQ09PJYV,2
2020-04-10,draun@aol.com,23889,B58NRTAX7WFV,1
2020-04-10,draun@aol.com,23889,UJ7ZU7RQ10FU,3
2020-04-10,draun@aol.com,23889,XO2N5HVMWQCN,3
2020-04-10,reu@gmail.com,41346,YVOLJR9O3G17,2
2020-04-10,reu@gmail.com,41346,0XZLN1G9TYWA,2
2020-04-10,reu@gmail.com,41346,5RKM2QSMTKVQ,1
2020-04-10,reu@gmail.com,41346,XAXCCPH8GA5D,1
2020-04-10,pept@outlook.com,06412,03BACK6D35HD,1
2020-04-10,pept@outlook.com,06412,CSNQ2D04LIJR,3
2020-04-10,soa@yahoo.com,52323,3A98ZM1UWKJF,2
2020-04-10,soa@yahoo.com,52323,AKDLYSKPAIPQ,2
2020-04-10,soa@yahoo.com,52323,73V782CULGVI,2
2020-04-10,soa@yahoo.com,52323,809JA9WOV6B3,3
2020-04-10,ge@inbox.com,95461,6NWU3EK5Y0SP,2
2020-04-10,ge@inbox.com,95461,B3WV33RG10X3,1
2020-04-11,skift@aol.com,34466,VGQGDIPUU597,2
2020-04-11,jah@outlook.com,48644,VMZTZ32ZW7AQ,1
2020-04-11,jah@outlook.com,48644,P6ATB1U9RB75,5
2020-04-11,jah@outlook.com,48644,5G2DFJX7KL6Q,3
2020-04-11,leeng@gmail.com,12982,N3JB3PKWWQSQ,1
2020-04-11,leeng@gmail.com,12982,PIGZWJ55Z4AM,1
2020-04-11,leeng@gmail.com,12982,VULD84KNXIZ7,1
2020-04-11,seost@aol.com,32160,IMZ3UFOLSYYL,1
2020-04-11,veonk@yahoo.com,06412,ORV557UVGESG,2
2020-04-11,veonk@yahoo.com,06412,LCHCUOOYBHC1,3
2020-04-11,grysh@yahoo.com,23636,TOZH5GBQRP4Q,2
2020-04-12,greog@aol.com,29319,L9IQHDG2FY5T,2
2020-04-12,sliw@yahoo.com,92652,VPJUQ5EW2C9H,2
2020-04-12,sliw@yahoo.com,92652,8R47EOJDEFLA,1
2020-04-12,tai@aol.com,10991,10IISR21T50T,2
2020-04-12,glio@hotmail.com,81669,OXZNN465ZRBH,1
2020-04-12,spict@msn.com,86224,RP3O0U4LP27U,1
2020-04-12,spict@msn.com,86224,E7OPOA6DR1U5,1
2020-04-12,spict@msn.com,86224,BAPG5CX4ZLAU,2
2020-04-12,napt@aol.com,78783,BQ3071ZBF0L7,2
2020-04-12,napt@aol.com,78783,DINWV6HS0B63,3
2020-04-12,napt@aol.com,78783,TM8USZ8FJ10K,1
2020-04-12,napt@aol.com,78783,ZQH96NWJF4ZJ,3
2020-04-12,napt@aol.com,78783,N9DSXSG4V4WH,2
2020-04-12,cha@outlook.com,44701,EO2VO1RCILKK,3
2020-04-12,huect@inbox.com,12236,04CWFWZ73V5G,1
2020-04-12,huect@inbox.com,12236,CWQ66H06KGF4,1
2020-04-12,glee@live.com,83364,SX9XT8TN56BI,3
2020-04-12,stai@msn.com,94890,9OT4WJH3G7YV,3
2020-04-12,stai@msn.com,94890,SKGDWBOTMDUF,2
2020-04-12,stai@msn.com,94890,EI8QC0KRZ3YF,1
2020-04-12,spont@icloud.com,77604,TH8XI9LFKXYH,1
2020-04-12,gliect@gmail.com,71062,RGU30CH1H4DO,5
2020-04-12,gliect@gmail.com,71062,4DSTXBNYBJZE,1
2020-04-12,vor@hotmail.com,54838,G2RD4K9VDNYH,2
2020-04-12,vor@hotmail.com,54838,PL9S9R1A5VN3,3
2020-04-12,vor@hotmail.com,54838,FAIGO4I3TPF0,2
2020-04-12,vor@hotmail.com,54838,ACREY7QARZKJ,1
2020-04-12,vor@hotmail.com,54838,71JXT0569FHM,3
2020-04-12,cheuft@yahoo.com,49796,KTAQ5PQBOZZP,3
2020-04-13,sku@mail.com,41921,D8M6EBYOI5RK,1
2020-04-13,chou@yahoo.com,72316,VRTJH3KSAR1K,2
2020-04-13,rea@yahoo.com,55502,CC6D2L1QNXU5,1
2020-04-13,rea@yahoo.com,55502,0G971VHAJ0NX,1
2020-04-13,rea@yahoo.com,55502,RH4CBIXPJWGS,1
2020-04-13,trouch@yahoo.com,97860,7VCZ2WYK746N,1
2020-04-13,trouch@yahoo.com,97860,L3QCN5ZABLTN,1
2020-04-13,trouch@yahoo.com,97860,SYW34QGNUSD2,1
2020-04-13,trouch@yahoo.com,97860,2JQYJ2KD0YU3,1
2020-04-13,sypt@hotmail.com,96281,2OI5UREYTZBD,3
2020-04-13,shuw@hotmail.com,90622,BMSQC130ZOZH,1
2020-04-13,shuw@hotmail.com,90622,4KEF5ZUL48SD,1
2020-04-13,shuw@hotmail.com,90622,LCVL9PVJVJTY,3
2020-04-13,shuw@hotmail.com,90622,6E9C5TJ9QWLX,5
2020-04-13,shuw@hotmail.com,90622,6S6H6SOBEIRV,1
2020-04-13,shuw@hotmail.com,90622,O8NFXZN9MXCY,2
2020-04-13,donk@yahoo.com,62785,KLEA6799XSS9,1
2020-04-13,snouss@aol.com,44649,A3ZLPUC62RSE,1
2020-04-13,snouss@aol.com,44649,FVNAB2PKDZ6Q,4
2020-04-13,snouss@aol.com,44649,1NVFNQKHH5NF,1
2020-04-13,snouss@aol.com,44649,X3Z19DC4CK4I,2
2020-04-13,sky@inbox.com,86921,C74JRDNHRTFG,2
2020-04-13,slau@aol.com,39874,A8IMA5GDRSLT,2
2020-04-13,yun@yahoo.com,73569,STFRMJSFCC0S,1
2020-04-13,yun@yahoo.com,73569,ZS3G5POR7JLP,3
2020-04-13,sheob@icloud.com,38388,HOKCJMRNPLJC,4
2020-04-13,sheob@icloud.com,38388,OUFP1KMQWIMG,1
2020-04-13,sheob@icloud.com,38388,6OGDSE9SCLIY,2
2020-04-13,floog@yahoo.com,36968,U9IMKDIHKECT,2
2020-04-13,skeeg@aol.com,82802,7HNUXD6H6RU6,2
2020-04-13,kump@hotmail.com,55816,JQ16VFZAF5HW,1
2020-04-13,kump@hotmail.com,55816,HTLK62CDVZAC,2
2020-04-14,flat@msn.com,61061,FZZVAJKS2BZS,4
2020-04-14,flat@msn.com,61061,M2PGR9MZH0T8,2
2020-04-14,flat@msn.com,61061,SSR74CJWZP2M,2
2020-04-14,brupt@gmail.com,77301,4PAS2KCEOGC5,2
2020-04-14,brupt@gmail.com,77301,T443EOUURCFA,2
2020-04-14,yy@icloud.com,05963,MA403BGOK8YX,1
2020-04-14,cri@yahoo.com,58595,QKN8N7WZOF08,2
2020-04-14,cri@yahoo.com,58595,XTRASS24WD2B,1
2020-04-14,cri@yahoo.com,58595,JJ6UMSR0HBFX,2
2020-04-14,slo@icloud.com,95074,0E4OZ9WUPB7T,1
2020-04-14,slo@icloud.com,95074,0YOWP2MYRWP1,3
2020-04-14,slo@icloud.com,95074,TKQQE11PULPY,1
2020-04-14,slo@icloud.com,95074,OBG15KDQPUGZ,1
2020-04-14,gry@yahoo.com,41531,30W8VOS9LR0F,3
2020-04-14,gry@yahoo.com,41531,J4B3JRQJN4MI,2
2020-04-14,jaush@gmail.com,80786,LLQH6AD5A5B9,1
2020-04-14,jaush@gmail.com,80786,AE6ET5DYBERO,1
2020-04-15,drand@live.com,16094,F8TVNC3XLCJ2,1
2020-04-15,drand@live.com,16094,SGBHES9TMSL9,1
2020-04-15,drand@live.com,16094,RGK533V1ZVI3,3
2020-04-15,sned@outlook.com,36040,O8LVFVZPV7J4,2
2020-04-15,bree@msn.com,61061,6OII46HGT657,3
2020-04-15,ske@mail.com,86567,JDTS0NVTWZM9,2
2020-04-15,ske@mail.com,86567,5RISJV48GP2M,2
2020-04-15,ske@mail.com,86567,5GM59KTQ2XGC,1
2020-04-15,ske@mail.com,86567,9JE4A9S51U50,2
2020-04-15,zou@gmail.com,91712,CCOJBSZ5G59Y,2
2020-04-15,zou@gmail.com,91712,SZCYXLH7KQYT,1
2020-04-15,zou@gmail.com,91712,V5U7FK3SI7XD,2
2020-04-15,smeaw@gmail.com,16094,VFYVINC5B5KF,1
2020-04-15,smeaw@gmail.com,16094,AS4XWS1WR61A,2
2020-04-15,smeaw@gmail.com,16094,1T6J303QAQCY,2
2020-04-15,gree@yahoo.com,98305,ABXU80JTU320,1
2020-04-15,gree@yahoo.com,98305,IRLME65CB8HN,1
2020-04-15,gra@mail.com,02743,LFXF5UGIUH2W,1
2020-04-15,gra@mail.com,02743,KRVU7ME87L3R,1
2020-04-15,gra@mail.com,02743,UNM9L6240FTJ,2
2020-04-15,gra@mail.com,02743,875TN9FRYBW6,1
2020-04-15,jeo@aol.com,54838,TJHQISSY9BWF,1
2020-04-15,tre@yahoo.com,36180,X3MEMILHC8WD,2
2020-04-15,tre@yahoo.com,36180,7CV582H4WKUH,2
2020-04-16,pri@hotmail.com,09312,BPNQU5OC09DF,1
2020-04-16,pri@hotmail.com,09312,AD30SIYB9PJB,3
2020-04-16,fae@live.com,41450,SKZCXCTOB4I3,2
2020-04-16,dag@inbox.com,39064,JYBKHBW292QY,3
2020-04-16,dag@inbox.com,39064,WHXM2AWI7M8Y,2
2020-04-16,guap@aol.com,19398,SUYOE84Y53CS,1
2020-04-16,guap@aol.com,19398,BB3OQT1TIFFC,1
2020-04-16,juok@yahoo.com,82733,UQW2CRUIXGH8,2
2020-04-16,drei@outlook.com,43920,HPSVAYSJX3CO,1
2020-04-16,drei@outlook.com,43920,X4K0JNEM82FR,1
2020-04-16,staok@live.com,25247,7LTYJBGQQK31,2
2020-04-16,staok@live.com,25247,EW0NS9DGZOHY,2
2020-04-16,staok@live.com,25247,4W4X7VPRUF0B,1
2020-04-16,staok@live.com,25247,YX5PDID75N54,1
2020-04-16,staok@live.com,25247,72EHZB2WM5Y1,3
2020-04-16,staok@live.com,25247,L01KBS2AR379,1
2020-04-16,staok@live.com,25247,14D0MTPMP63Z,1
2020-04-16,staok@live.com,25247,TVD5XC15N5CR,3
2020-04-16,ho@outlook.com,56339,8DHFJ0O6CV36,3
2020-04-16,ho@outlook.com,56339,UCRE2GHE82AY,3
2020-04-16,shao@gmail.com,14999,IXWXN1UVDNBK,3
2020-04-16,shao@gmail.com,14999,S35D06WGCSP3,1
2020-04-16,pruo@icloud.com,01549,G7YPYR3U6U28,1
2020-04-16,pruo@icloud.com,01549,WFJHZMXK6GOS,1
2020-04-16,pruo@icloud.com,01549,N3JB3PKWWQSQ,1
2020-04-16,huen@yahoo.com,36968,3TUL8AWZOLGG,4
2020-04-16,griond@gmail.com,75752,ZWXJ0W8J6FAN,1
2020-04-16,griond@gmail.com,75752,C4XGMEW7JZQB,2
2020-04-16,griond@gmail.com,75752,9LKDZKVI3O2H,1
2020-04-16,ky@hotmail.com,36180,L9SYE1S6YE94,1
2020-04-16,lant@live.com,90243,RCX5MBR1U0QT,2
2020-04-16,boab@outlook.com,73569,JOL3DW9497QZ,1
2020-04-16,boab@outlook.com,73569,TC6KMBJ92M0T,2
2020-04-16,boab@outlook.com,73569,75HCPEBMXZJP,3
2020-04-17,breat@hotmail.com,08689,6FM28LGP5S1Z,2
2020-04-17,breat@hotmail.com,08689,22BECW6GYXKC,1
2020-04-17,breat@hotmail.com,08689,RC34ZCCLSN6J,1
2020-04-17,breat@hotmail.com,08689,CPUBKQOKC6YK,3
2020-04-17,breat@hotmail.com,08689,5S4JAO31FAAB,1
2020-04-17,slee@outlook.com,22599,EM098AI924KQ,2
2020-04-17,pu@gmail.com,86224,YYCXSMP3G7GN,3
2020-04-17,dre@outlook.com,56778,5ALERVXBSXWT,2
2020-04-17,dre@outlook.com,56778,MN18EH5ANL7Z,2
2020-04-17,dre@outlook.com,56778,Z0NCEP243Q0J,3
2020-04-17,shect@gmail.com,42595,JAI6ELQTQMZQ,2
2020-04-17,mosk@yahoo.com,89786,ZIOGAFZZSJ8F,4
2020-04-17,mosk@yahoo.com,89786,O50NJ9BZ3SJ8,5
2020-04-17,fe@gmail.com,83544,RRXSZHT5WMV2,1
2020-04-17,rok@aol.com,82802,FX2ZDUTZMIAJ,1
2020-04-17,rok@aol.com,82802,FR7QMNJV3QMU,1
2020-04-17,myft@gmail.com,90476,C8L538NBL4TV,1
2020-04-17,myft@gmail.com,90476,SV46Q73NQ6XJ,1
2020-04-17,myft@gmail.com,90476,CGVIUAKBSRLW,1
2020-04-17,myft@gmail.com,90476,S6NFCX2QSRVW,2
2020-04-17,taar@gmail.com,18561,44T56PYIY1T9,3
2020-04-17,taar@gmail.com,18561,FWCIC8JJR57Y,1
2020-04-17,slynk@mail.com,93863,0WIUIMV5RRYY,3
2020-04-17,slynk@mail.com,93863,FDA44OZSOSJI,1
2020-04-17,slynk@mail.com,93863,UUYAGF5SVHOD,1
2020-04-17,gyh@aol.com,21194,AISQNEDVS5AV,1
2020-04-17,gyh@aol.com,21194,MOFMFLR0RO01,2
2020-04-17,gyh@aol.com,21194,ND8OJJWCNO7L,1
2020-04-17,jeom@yahoo.com,74540,687XRYQOWBRE,1
2020-04-17,jeom@yahoo.com,74540,9EXCL4HOQ68B,2
2020-04-17,jeom@yahoo.com,74540,7FVNIDMY83GA,1
2020-04-17,jeom@yahoo.com,74540,Y35FB5BH0QSL,1
2020-04-17,stoi@gmail.com,27294,CBLH0LYTL2YQ,1
2020-04-17,stoi@gmail.com,27294,N9M3KRSQ2IKQ,2
2020-04-17,stoi@gmail.com,27294,IJV4FCO3NDH4,2
2020-04-17,strisk@gmail.com,43920,B8PQS9POU743,2
2020-04-17,strisk@gmail.com,43920,4XHX1YXVWN1J,1
2020-04-17,strisk@gmail.com,43920,9J3BUCH1PG4M,2
2020-04-17,strisk@gmail.com,43920,I6IVJ8YNA1CD,1
2020-04-17,cluif@yahoo.com,22599,X2H1FAYYFWBZ,1
2020-04-17,cluif@yahoo.com,22599,Y5L2UVSVUFOQ,1
2020-04-18,duw@yahoo.com,20638,7RZ1UVIHK6V0,1
2020-04-18,fraand@hotmail.com,48694,9I1KJZ68M45N,2
2020-04-18,fraand@hotmail.com,48694,L9LUFXGQR9DX,2
2020-04-18,dao@gmail.com,53469,90CL7CSLM420,1
2020-04-18,pod@hotmail.com,85380,FKZSCI610GAU,1
2020-04-18,gruapt@aol.com,65888,ZPQFXJKC48CO,1
2020-04-18,gruapt@aol.com,65888,BXU113RLBZII,2
2020-04-18,vi@gmail.com,05197,G3W8L4HNBIHP,1
2020-04-18,vi@gmail.com,05197,UHG2OQ1VG6IU,1
